palavra,canonicidade,tonicidade
apenamo,False,paroxítona
apenara,False,paroxítona
apenará,False,oxítona
apenava,False,paroxítona
apenemo,False,paroxítona
apetece,False,paroxítona
apeteci,False,oxítona
apetecê,False,oxítona
apeteça,False,paroxítona
apeteço,False,paroxítona
apetite,False,paroxítona
apitada,False,paroxítona
apitado,False,paroxítona
apitamo,False,paroxítona
apitara,False,paroxítona
apitará,False,oxítona
apitava,False,paroxítona
apitemo,False,paroxítona
aplaca,False,paroxítona
aplacadas,False,paroxítona
aplacados,False,paroxítona
aplacamos,False,paroxítona
aplacaras,False,paroxítona
aplacares,False,paroxítona
aplacarás,False,oxítona
aplacavas,False,paroxítona
aplaco,False,paroxítona
aplacá,False,oxítona
aplana,False,paroxítona
aplanadas,False,paroxítona
aplanados,False,paroxítona
aplanamos,False,paroxítona
aplanaras,False,paroxítona
aplanares,False,paroxítona
aplanarás,False,oxítona
aplanavas,False,paroxítona
aplane,False,paroxítona
aplanemos,False,paroxítona
aplano,False,paroxítona
aplaná,False,oxítona
aplica,False,paroxítona
aplicadas,False,paroxítona
aplicador,False,oxítona
aplicados,False,paroxítona
aplicamos,False,paroxítona
aplicaras,False,paroxítona
aplicares,False,paroxítona
aplicarás,False,oxítona
aplicavas,False,paroxítona
aplico,False,paroxítona
aplicá,False,oxítona
aplicável,False,paroxítona
apodera,False,paroxítona
apodere,False,paroxítona
apodero,False,paroxítona
apoderá,False,oxítona
aprazível,False,paroxítona
apresa,False,paroxítona
apresadas,False,paroxítona
apresados,False,paroxítona
apresamos,False,paroxítona
apresaras,False,paroxítona
apresares,False,paroxítona
apresarás,False,oxítona
apresavas,False,paroxítona
aprese,False,paroxítona
apresemos,False,paroxítona
apreso,False,paroxítona
apresá,False,oxítona
apreço,False,paroxítona
aprimorar,False,oxítona
aprimoras,False,paroxítona
aprimores,False,paroxítona
aprova,False,paroxítona
aprovadas,False,paroxítona
aprovados,False,paroxítona
aprovamos,False,paroxítona
aprovaras,False,paroxítona
aprovares,False,paroxítona
aprovarás,False,oxítona
aprovavas,False,paroxítona
aprove,False,paroxítona
aprovemos,False,paroxítona
aprovo,False,paroxítona
aprová,False,oxítona
aprovável,False,paroxítona
aproximar,False,oxítona
aproximas,False,paroxítona
aproximes,False,paroxítona
apruma,False,paroxítona
aprumadas,False,paroxítona
aprumados,False,paroxítona
aprumamos,False,paroxítona
aprumaras,False,paroxítona
aprumares,False,paroxítona
aprumarás,False,oxítona
aprumavas,False,paroxítona
aprume,False,paroxítona
aprumemos,False,paroxítona
aprumo,False,paroxítona
aprumá,False,oxítona
apurada,False,paroxítona
apurado,False,paroxítona
apuramo,False,paroxítona
apurara,False,paroxítona
apurará,False,oxítona
apurava,False,paroxítona
apuremo,False,paroxítona
apática,False,proparoxítona
apático,False,proparoxítona
apófise,False,proparoxítona
apólice,False,proparoxítona
aquilo,False,paroxítona
ara,False,paroxítona
arai,False,oxítona
arapuca,False,paroxítona
araremo,False,paroxítona
araruta,False,paroxítona
arauto,False,paroxítona
arborizar,False,oxítona
arborizas,False,paroxítona
arborizes,False,paroxítona
arcabuzes,False,paroxítona
arcada,False,paroxítona
arcado,False,paroxítona
arcamo,False,paroxítona
arcara,False,paroxítona
arcaremos,False,paroxítona
arcará,False,oxítona
arcava,False,paroxítona
arcáramos,False,proparoxítona
arcávamos,False,proparoxítona
ardamo,False,paroxítona
ardemo,False,paroxítona
ardera,False,paroxítona
arderemos,False,paroxítona
arderá,False,oxítona
ardida,False,paroxítona
ardido,False,paroxítona
ardilezas,False,paroxítona
ardilosas,False,paroxítona
ardilosos,False,paroxítona
ardorosas,False,paroxítona
ardorosos,False,paroxítona
ardêramos,False,proparoxítona
are,False,paroxítona
arei,False,oxítona
arejada,False,paroxítona
arejado,False,paroxítona
arejamo,False,paroxítona
arejara,False,paroxítona
arejará,False,oxítona
arejava,False,paroxítona
arejemo,False,paroxítona
arenito,False,paroxítona
arenosa,False,paroxítona
arenoso,False,paroxítona
arfada,False,paroxítona
arfado,False,paroxítona
arfamo,False,paroxítona
arfara,False,paroxítona
arfaremos,False,paroxítona
arfará,False,oxítona
arfava,False,paroxítona
arfemo,False,paroxítona
arfáramos,False,proparoxítona
arfávamos,False,proparoxítona
argelinas,False,paroxítona
argelinos,False,paroxítona
argila,False,paroxítona
argilosas,False,paroxítona
argilosos,False,paroxítona
argola,False,paroxítona
arguto,False,paroxítona
armada,False,paroxítona
armado,False,paroxítona
armadores,False,paroxítona
armaduras,False,paroxítona
armamo,False,paroxítona
armara,False,paroxítona
armaremos,False,paroxítona
armará,False,oxítona
armava,False,paroxítona
armazenar,False,oxítona
armazenas,False,paroxítona
armazenes,False,paroxítona
armemo,False,paroxítona
armáramos,False,proparoxítona
armávamos,False,proparoxítona
aro,False,paroxítona
arou,False,oxítona
arrasa,False,paroxítona
arrasadas,False,paroxítona
arrasador,False,oxítona
arrasados,False,paroxítona
arrasamos,False,paroxítona
arrasaras,False,paroxítona
arrasares,False,paroxítona
arrasarás,False,oxítona
arrasavas,False,paroxítona
arrase,False,paroxítona
arrasemos,False,paroxítona
arraso,False,paroxítona
arrasá,False,oxítona
arrebatar,False,oxítona
arrebatas,False,paroxítona
arrebates,False,paroxítona
arrebitar,False,oxítona
arrebitas,False,paroxítona
arrebites,False,paroxítona
arrecadar,False,oxítona
arrecadas,False,paroxítona
arrecades,False,paroxítona
arrecados,False,paroxítona
arreda,False,paroxítona
arredadas,False,paroxítona
arredados,False,paroxítona
arredamos,False,paroxítona
arredaras,False,paroxítona
arredares,False,paroxítona
arredarás,False,oxítona
arredavas,False,paroxítona
arrede,False,paroxítona
arredemos,False,paroxítona
arredo,False,paroxítona
arredores,False,paroxítona
arredá,False,oxítona
arrefecer,False,oxítona
arrefeces,False,paroxítona
arrefeças,False,paroxítona
arregaces,False,paroxítona
arregalar,False,oxítona
arregalas,False,paroxítona
arregales,False,paroxítona
arregaçar,False,oxítona
arregaças,False,paroxítona
arrematar,False,oxítona
arrematas,False,paroxítona
arremates,False,paroxítona
arremedar,False,oxítona
arremedas,False,paroxítona
arremedes,False,paroxítona
arremetas,False,paroxítona
arremeter,False,oxítona
arremetes,False,paroxítona
arrevesar,False,oxítona
arrevesas,False,paroxítona
arreveses,False,paroxítona
arriba,False,paroxítona
arribadas,False,paroxítona
arribados,False,paroxítona
arribamos,False,paroxítona
arribaras,False,paroxítona
arribares,False,paroxítona
arribarás,False,oxítona
arribavas,False,paroxítona
arribe,False,paroxítona
arribemos,False,paroxítona
arribo,False,paroxítona
arribá,False,oxítona
arrima,False,paroxítona
arrimadas,False,paroxítona
arrimados,False,paroxítona
arrimamos,False,paroxítona
arrimaras,False,paroxítona
arrimares,False,paroxítona
arrimarás,False,oxítona
arrimavas,False,paroxítona
arrime,False,paroxítona
arrimemos,False,paroxítona
arrimo,False,paroxítona
arrimá,False,oxítona
arroba,False,paroxítona
arrobadas,False,paroxítona
arrobados,False,paroxítona
arrobamos,False,paroxítona
arrobaras,False,paroxítona
arrobares,False,paroxítona
arrobarás,False,oxítona
arrobavas,False,paroxítona
arrobe,False,paroxítona
arrobemos,False,paroxítona
arrobo,False,paroxítona
arrobá,False,oxítona
arroga,False,paroxítona
arrogadas,False,paroxítona
arrogados,False,paroxítona
arrogamos,False,paroxítona
arrogaras,False,paroxítona
arrogares,False,paroxítona
arrogarás,False,oxítona
arrogavas,False,paroxítona
arrogo,False,paroxítona
arrogá,False,oxítona
arroja,False,paroxítona
arrojadas,False,paroxítona
arrojados,False,paroxítona
arrojamos,False,paroxítona
arrojaras,False,paroxítona
arrojares,False,paroxítona
arrojarás,False,oxítona
arrojavas,False,paroxítona
arroje,False,paroxítona
arrojemos,False,paroxítona
arrojo,False,paroxítona
arrojá,False,oxítona
arrola,False,paroxítona
arroladas,False,paroxítona
arrolados,False,paroxítona
arrolamos,False,paroxítona
arrolaras,False,paroxítona
arrolares,False,paroxítona
arrolarás,False,oxítona
arrolavas,False,paroxítona
arrole,False,paroxítona
arrolemos,False,paroxítona
arrolo,False,paroxítona
arrolá,False,oxítona
arrota,False,paroxítona
arrotadas,False,paroxítona
arrotados,False,paroxítona
arrotamos,False,paroxítona
arrotaras,False,paroxítona
arrotares,False,paroxítona
arrotarás,False,oxítona
arrotavas,False,paroxítona
arrote,False,paroxítona
arrotemos,False,paroxítona
arroto,False,paroxítona
arrotá,False,oxítona
arruda,False,paroxítona
arruma,False,paroxítona
arrumadas,False,paroxítona
arrumados,False,paroxítona
arrumamos,False,paroxítona
arrumaras,False,paroxítona
arrumares,False,paroxítona
arrumarás,False,oxítona
arrumavas,False,paroxítona
arrume,False,paroxítona
arrumemos,False,paroxítona
arrumo,False,paroxítona
arrumá,False,oxítona
artefatos,False,paroxítona
artesanal,False,oxítona
articular,False,oxítona
articulas,False,paroxítona
articules,False,paroxítona
artigo,False,paroxítona
artífices,False,proparoxítona
arubana,False,paroxítona
arubano,False,paroxítona
arvora,False,paroxítona
arvoradas,False,paroxítona
arvorados,False,paroxítona
arvoramos,False,paroxítona
arvoraras,False,paroxítona
arvorares,False,paroxítona
arvorarás,False,oxítona
arvoravas,False,paroxítona
arvore,False,paroxítona
arvoredos,False,paroxítona
arvoremos,False,paroxítona
arvoro,False,paroxítona
arvorá,False,oxítona
ará,False,oxítona
arábico,False,proparoxítona
asa,False,paroxítona
ascese,False,paroxítona
asceta,False,paroxítona
ascéticas,False,proparoxítona
ascéticos,False,proparoxítona
asilada,False,paroxítona
asilado,False,paroxítona
asilamo,False,paroxítona
asilara,False,paroxítona
asilará,False,oxítona
asilava,False,paroxítona
asilemo,False,paroxítona
asmáticas,False,proparoxítona
asmáticos,False,proparoxítona
asperezas,False,paroxítona
aspira,False,paroxítona
aspiradas,False,paroxítona
aspirador,False,oxítona
aspirados,False,paroxítona
aspiramos,False,paroxítona
aspiraras,False,paroxítona
aspirares,False,paroxítona
aspirarás,False,oxítona
aspiravas,False,paroxítona
aspire,False,paroxítona
aspiremos,False,paroxítona
aspirinas,False,paroxítona
aspiro,False,paroxítona
aspirá,False,oxítona
assada,False,paroxítona
assado,False,paroxítona
assaduras,False,paroxítona
assamo,False,paroxítona
assara,False,paroxítona
assaremos,False,paroxítona
assará,False,oxítona
assava,False,paroxítona
assegurar,False,oxítona
asseguras,False,paroxítona
assegures,False,paroxítona
assemo,False,paroxítona
asseverar,False,oxítona
asseveras,False,paroxítona
asseveres,False,paroxítona
assimilar,False,oxítona
assimilas,False,paroxítona
assimiles,False,paroxítona
assina,False,paroxítona
assinadas,False,paroxítona
assinados,False,paroxítona
assinalar,False,oxítona
assinalas,False,paroxítona
assinales,False,paroxítona
assinamos,False,paroxítona
assinaras,False,paroxítona
assinares,False,paroxítona
assinarás,False,oxítona
assinavas,False,paroxítona
assine,False,paroxítona
assinemos,False,paroxítona
assino,False,paroxítona
assiná,False,oxítona
assinável,False,paroxítona
assola,False,paroxítona
assoladas,False,paroxítona
assolados,False,paroxítona
assolamos,False,paroxítona
assolaras,False,paroxítona
assolares,False,paroxítona
assolarás,False,oxítona
assolavas,False,paroxítona
assole,False,paroxítona
assolemos,False,paroxítona
assolo,False,paroxítona
assolá,False,oxítona
assoma,False,paroxítona
assomadas,False,paroxítona
assomados,False,paroxítona
assomamos,False,paroxítona
assomaras,False,paroxítona
assomares,False,paroxítona
assomarás,False,oxítona
assomavas,False,paroxítona
assome,False,paroxítona
assomemos,False,paroxítona
assomo,False,paroxítona
assomá,False,oxítona
assuma,False,paroxítona
assumamos,False,paroxítona
assume,False,paroxítona
assumi,False,oxítona
assumidas,False,paroxítona
assumidos,False,paroxítona
assumimos,False,paroxítona
assumiras,False,paroxítona
assumires,False,paroxítona
assumirás,False,oxítona
assumo,False,paroxítona
assáramos,False,proparoxítona
assávamos,False,proparoxítona
astato,False,paroxítona
asteca,False,paroxítona
astuta,False,paroxítona
astuto,False,paroxítona
ata,False,paroxítona
atacada,False,paroxítona
atacado,False,paroxítona
atacamo,False,paroxítona
atacara,False,paroxítona
atacará,False,oxítona
atacava,False,paroxítona
atadura,False,paroxítona
atai,False,oxítona
atapeta,False,paroxítona
atapete,False,paroxítona
atapeto,False,paroxítona
atapetá,False,oxítona
ataquei,False,oxítona
ataremo,False,paroxítona
atazana,False,paroxítona
atazane,False,paroxítona
atazano,False,paroxítona
atazaná,False,oxítona
ate,False,paroxítona
atei,False,oxítona
atenuai,False,oxítona
atenuei,False,oxítona
atenuou,False,oxítona
ateremo,False,paroxítona
ateu,False,oxítona
aticemo,False,paroxítona
atinada,False,paroxítona
atinado,False,paroxítona
atinamo,False,paroxítona
atinara,False,paroxítona
atinará,False,oxítona
atinava,False,paroxítona
atinemo,False,paroxítona
atirada,False,paroxítona
atirado,False,paroxítona
atiramo,False,paroxítona
atirara,False,paroxítona
atirará,False,oxítona
atirava,False,paroxítona
atiremo,False,paroxítona
atitude,False,paroxítona
ativada,False,paroxítona
ativado,False,paroxítona
ativamo,False,paroxítona
ativara,False,paroxítona
ativará,False,oxítona
ativava,False,paroxítona
ativemo,False,paroxítona
ativera,False,paroxítona
atiçada,False,paroxítona
atiçado,False,paroxítona
atiçamo,False,paroxítona
atiçara,False,paroxítona
atiçará,False,oxítona
atiçava,False,paroxítona
atleta,False,paroxítona
atléticas,False,proparoxítona
atléticos,False,proparoxítona
ato,False,paroxítona
atolada,False,paroxítona
atolado,False,paroxítona
atolamo,False,paroxítona
atolara,False,paroxítona
atolará,False,oxítona
atolava,False,paroxítona
atolemo,False,paroxítona
atou,False,oxítona
atraca,False,paroxítona
atracadas,False,paroxítona
atracados,False,paroxítona
atracamos,False,paroxítona
atracaras,False,paroxítona
atracares,False,paroxítona
atracarás,False,oxítona
atracavas,False,paroxítona
atraco,False,paroxítona
atracá,False,oxítona
atrasa,False,paroxítona
atrasadas,False,paroxítona
atrasados,False,paroxítona
atrasamos,False,paroxítona
atrasaras,False,paroxítona
atrasares,False,paroxítona
atrasarás,False,oxítona
atrasavas,False,paroxítona
atrase,False,paroxítona
atrasemos,False,paroxítona
atraso,False,paroxítona
atrasá,False,oxítona
atrativas,False,paroxítona
atrativos,False,paroxítona
atratoras,False,paroxítona
atratores,False,paroxítona
atrela,False,paroxítona
atreladas,False,paroxítona
atrelados,False,paroxítona
atrelamos,False,paroxítona
atrelaras,False,paroxítona
atrelares,False,paroxítona
atrelarás,False,oxítona
atrelavas,False,paroxítona
atrele,False,paroxítona
atrelemos,False,paroxítona
atrelo,False,paroxítona
atrelá,False,oxítona
atreva,False,paroxítona
atrevamos,False,paroxítona
atreve,False,paroxítona
atrevemos,False,paroxítona
atreveras,False,paroxítona
atreveres,False,paroxítona
atreverás,False,oxítona
atrevi,False,oxítona
atrevidas,False,paroxítona
atrevidos,False,paroxítona
atrevo,False,paroxítona
atrevê,False,oxítona
