palavra,canonicidade,tonicidade
apenamo,False,paraxítona
apenara,False,paraxítona
apenará,False,oxítona
apenava,False,paraxítona
apenemo,False,paraxítona
apetece,False,paraxítona
apeteci,False,oxítona
apetecê,False,oxítona
apeteça,False,paraxítona
apeteço,False,paraxítona
apetite,False,paraxítona
apitada,False,paraxítona
apitado,False,paraxítona
apitamo,False,paraxítona
apitara,False,paraxítona
apitará,False,oxítona
apitava,False,paraxítona
apitemo,False,paraxítona
aplaca,False,paraxítona
aplacadas,False,paraxítona
aplacados,False,paraxítona
aplacamos,False,paraxítona
aplacaras,False,paraxítona
aplacares,False,paraxítona
aplacarás,False,oxítona
aplacavas,False,paraxítona
aplaco,False,paraxítona
aplacá,False,oxítona
aplana,False,paraxítona
aplanadas,False,paraxítona
aplanados,False,paraxítona
aplanamos,False,paraxítona
aplanaras,False,paraxítona
aplanares,False,paraxítona
aplanarás,False,oxítona
aplanavas,False,paraxítona
aplane,False,paraxítona
aplanemos,False,paraxítona
aplano,False,paraxítona
aplaná,False,oxítona
aplica,False,paraxítona
aplicadas,False,paraxítona
aplicador,False,oxítona
aplicados,False,paraxítona
aplicamos,False,paraxítona
aplicaras,False,paraxítona
aplicares,False,paraxítona
aplicarás,False,oxítona
aplicavas,False,paraxítona
aplico,False,paraxítona
aplicá,False,oxítona
aplicável,False,paraxítona
apodera,False,paraxítona
apodere,False,paraxítona
apodero,False,paraxítona
apoderá,False,oxítona
aprazível,False,paraxítona
apresa,False,paraxítona
apresadas,False,paraxítona
apresados,False,paraxítona
apresamos,False,paraxítona
apresaras,False,paraxítona
apresares,False,paraxítona
apresarás,False,oxítona
apresavas,False,paraxítona
aprese,False,paraxítona
apresemos,False,paraxítona
apreso,False,paraxítona
apresá,False,oxítona
apreço,False,paraxítona
aprimorar,False,oxítona
aprimoras,False,paraxítona
aprimores,False,paraxítona
aprova,False,paraxítona
aprovadas,False,paraxítona
aprovados,False,paraxítona
aprovamos,False,paraxítona
aprovaras,False,paraxítona
aprovares,False,paraxítona
aprovarás,False,oxítona
aprovavas,False,paraxítona
aprove,False,paraxítona
aprovemos,False,paraxítona
aprovo,False,paraxítona
aprová,False,oxítona
aprovável,False,paraxítona
aproximar,False,oxítona
aproximas,False,paraxítona
aproximes,False,paraxítona
apruma,False,paraxítona
aprumadas,False,paraxítona
aprumados,False,paraxítona
aprumamos,False,paraxítona
aprumaras,False,paraxítona
aprumares,False,paraxítona
aprumarás,False,oxítona
aprumavas,False,paraxítona
aprume,False,paraxítona
aprumemos,False,paraxítona
aprumo,False,paraxítona
aprumá,False,oxítona
apurada,False,paraxítona
apurado,False,paraxítona
apuramo,False,paraxítona
apurara,False,paraxítona
apurará,False,oxítona
apurava,False,paraxítona
apuremo,False,paraxítona
apática,False,proparoxítona
apático,False,proparoxítona
apófise,False,proparoxítona
apólice,False,proparoxítona
aquilo,False,paraxítona
ara,False,paraxítona
arai,False,oxítona
arapuca,False,paraxítona
araremo,False,paraxítona
araruta,False,paraxítona
arauto,False,paraxítona
arborizar,False,oxítona
arborizas,False,paraxítona
arborizes,False,paraxítona
arcabuzes,False,paraxítona
arcada,False,paraxítona
arcado,False,paraxítona
arcamo,False,paraxítona
arcara,False,paraxítona
arcaremos,False,paraxítona
arcará,False,oxítona
arcava,False,paraxítona
arcáramos,False,proparoxítona
arcávamos,False,proparoxítona
ardamo,False,paraxítona
ardemo,False,paraxítona
ardera,False,paraxítona
arderemos,False,paraxítona
arderá,False,oxítona
ardida,False,paraxítona
ardido,False,paraxítona
ardilezas,False,paraxítona
ardilosas,False,paraxítona
ardilosos,False,paraxítona
ardorosas,False,paraxítona
ardorosos,False,paraxítona
ardêramos,False,proparoxítona
are,False,paraxítona
arei,False,oxítona
arejada,False,paraxítona
arejado,False,paraxítona
arejamo,False,paraxítona
arejara,False,paraxítona
arejará,False,oxítona
arejava,False,paraxítona
arejemo,False,paraxítona
arenito,False,paraxítona
arenosa,False,paraxítona
arenoso,False,paraxítona
arfada,False,paraxítona
arfado,False,paraxítona
arfamo,False,paraxítona
arfara,False,paraxítona
arfaremos,False,paraxítona
arfará,False,oxítona
arfava,False,paraxítona
arfemo,False,paraxítona
arfáramos,False,proparoxítona
arfávamos,False,proparoxítona
argelinas,False,paraxítona
argelinos,False,paraxítona
argila,False,paraxítona
argilosas,False,paraxítona
argilosos,False,paraxítona
argola,False,paraxítona
arguto,False,paraxítona
armada,False,paraxítona
armado,False,paraxítona
armadores,False,paraxítona
armaduras,False,paraxítona
armamo,False,paraxítona
armara,False,paraxítona
armaremos,False,paraxítona
armará,False,oxítona
armava,False,paraxítona
armazenar,False,oxítona
armazenas,False,paraxítona
armazenes,False,paraxítona
armemo,False,paraxítona
armáramos,False,proparoxítona
armávamos,False,proparoxítona
aro,False,paraxítona
arou,False,oxítona
arrasa,False,paraxítona
arrasadas,False,paraxítona
arrasador,False,oxítona
arrasados,False,paraxítona
arrasamos,False,paraxítona
arrasaras,False,paraxítona
arrasares,False,paraxítona
arrasarás,False,oxítona
arrasavas,False,paraxítona
arrase,False,paraxítona
arrasemos,False,paraxítona
arraso,False,paraxítona
arrasá,False,oxítona
arrebatar,False,oxítona
arrebatas,False,paraxítona
arrebates,False,paraxítona
arrebitar,False,oxítona
arrebitas,False,paraxítona
arrebites,False,paraxítona
arrecadar,False,oxítona
arrecadas,False,paraxítona
arrecades,False,paraxítona
arrecados,False,paraxítona
arreda,False,paraxítona
arredadas,False,paraxítona
arredados,False,paraxítona
arredamos,False,paraxítona
arredaras,False,paraxítona
arredares,False,paraxítona
arredarás,False,oxítona
arredavas,False,paraxítona
arrede,False,paraxítona
arredemos,False,paraxítona
arredo,False,paraxítona
arredores,False,paraxítona
arredá,False,oxítona
arrefecer,False,oxítona
arrefeces,False,paraxítona
arrefeças,False,paraxítona
arregaces,False,paraxítona
arregalar,False,oxítona
arregalas,False,paraxítona
arregales,False,paraxítona
arregaçar,False,oxítona
arregaças,False,paraxítona
arrematar,False,oxítona
arrematas,False,paraxítona
arremates,False,paraxítona
arremedar,False,oxítona
arremedas,False,paraxítona
arremedes,False,paraxítona
arremetas,False,paraxítona
arremeter,False,oxítona
arremetes,False,paraxítona
arrevesar,False,oxítona
arrevesas,False,paraxítona
arreveses,False,paraxítona
arriba,False,paraxítona
arribadas,False,paraxítona
arribados,False,paraxítona
arribamos,False,paraxítona
arribaras,False,paraxítona
arribares,False,paraxítona
arribarás,False,oxítona
arribavas,False,paraxítona
arribe,False,paraxítona
arribemos,False,paraxítona
arribo,False,paraxítona
arribá,False,oxítona
arrima,False,paraxítona
arrimadas,False,paraxítona
arrimados,False,paraxítona
arrimamos,False,paraxítona
arrimaras,False,paraxítona
arrimares,False,paraxítona
arrimarás,False,oxítona
arrimavas,False,paraxítona
arrime,False,paraxítona
arrimemos,False,paraxítona
arrimo,False,paraxítona
arrimá,False,oxítona
arroba,False,paraxítona
arrobadas,False,paraxítona
arrobados,False,paraxítona
arrobamos,False,paraxítona
arrobaras,False,paraxítona
arrobares,False,paraxítona
arrobarás,False,oxítona
arrobavas,False,paraxítona
arrobe,False,paraxítona
arrobemos,False,paraxítona
arrobo,False,paraxítona
arrobá,False,oxítona
arroga,False,paraxítona
arrogadas,False,paraxítona
arrogados,False,paraxítona
arrogamos,False,paraxítona
arrogaras,False,paraxítona
arrogares,False,paraxítona
arrogarás,False,oxítona
arrogavas,False,paraxítona
arrogo,False,paraxítona
arrogá,False,oxítona
arroja,False,paraxítona
arrojadas,False,paraxítona
arrojados,False,paraxítona
arrojamos,False,paraxítona
arrojaras,False,paraxítona
arrojares,False,paraxítona
arrojarás,False,oxítona
arrojavas,False,paraxítona
arroje,False,paraxítona
arrojemos,False,paraxítona
arrojo,False,paraxítona
arrojá,False,oxítona
arrola,False,paraxítona
arroladas,False,paraxítona
arrolados,False,paraxítona
arrolamos,False,paraxítona
arrolaras,False,paraxítona
arrolares,False,paraxítona
arrolarás,False,oxítona
arrolavas,False,paraxítona
arrole,False,paraxítona
arrolemos,False,paraxítona
arrolo,False,paraxítona
arrolá,False,oxítona
arrota,False,paraxítona
arrotadas,False,paraxítona
arrotados,False,paraxítona
arrotamos,False,paraxítona
arrotaras,False,paraxítona
arrotares,False,paraxítona
arrotarás,False,oxítona
arrotavas,False,paraxítona
arrote,False,paraxítona
arrotemos,False,paraxítona
arroto,False,paraxítona
arrotá,False,oxítona
arruda,False,paraxítona
arruma,False,paraxítona
arrumadas,False,paraxítona
arrumados,False,paraxítona
arrumamos,False,paraxítona
arrumaras,False,paraxítona
arrumares,False,paraxítona
arrumarás,False,oxítona
arrumavas,False,paraxítona
arrume,False,paraxítona
arrumemos,False,paraxítona
arrumo,False,paraxítona
arrumá,False,oxítona
artefatos,False,paraxítona
artesanal,False,oxítona
articular,False,oxítona
articulas,False,paraxítona
articules,False,paraxítona
artigo,False,paraxítona
artífices,False,proparoxítona
arubana,False,paraxítona
arubano,False,paraxítona
arvora,False,paraxítona
arvoradas,False,paraxítona
arvorados,False,paraxítona
arvoramos,False,paraxítona
arvoraras,False,paraxítona
arvorares,False,paraxítona
arvorarás,False,oxítona
arvoravas,False,paraxítona
arvore,False,paraxítona
arvoredos,False,paraxítona
arvoremos,False,paraxítona
arvoro,False,paraxítona
arvorá,False,oxítona
ará,False,oxítona
arábico,False,proparoxítona
asa,False,paraxítona
ascese,False,paraxítona
asceta,False,paraxítona
ascéticas,False,proparoxítona
ascéticos,False,proparoxítona
asilada,False,paraxítona
asilado,False,paraxítona
asilamo,False,paraxítona
asilara,False,paraxítona
asilará,False,oxítona
asilava,False,paraxítona
asilemo,False,paraxítona
asmáticas,False,proparoxítona
asmáticos,False,proparoxítona
asperezas,False,paraxítona
aspira,False,paraxítona
aspiradas,False,paraxítona
aspirador,False,oxítona
aspirados,False,paraxítona
aspiramos,False,paraxítona
aspiraras,False,paraxítona
aspirares,False,paraxítona
aspirarás,False,oxítona
aspiravas,False,paraxítona
aspire,False,paraxítona
aspiremos,False,paraxítona
aspirinas,False,paraxítona
aspiro,False,paraxítona
aspirá,False,oxítona
assada,False,paraxítona
assado,False,paraxítona
assaduras,False,paraxítona
assamo,False,paraxítona
assara,False,paraxítona
assaremos,False,paraxítona
assará,False,oxítona
assava,False,paraxítona
assegurar,False,oxítona
asseguras,False,paraxítona
assegures,False,paraxítona
assemo,False,paraxítona
asseverar,False,oxítona
asseveras,False,paraxítona
asseveres,False,paraxítona
assimilar,False,oxítona
assimilas,False,paraxítona
assimiles,False,paraxítona
assina,False,paraxítona
assinadas,False,paraxítona
assinados,False,paraxítona
assinalar,False,oxítona
assinalas,False,paraxítona
assinales,False,paraxítona
assinamos,False,paraxítona
assinaras,False,paraxítona
assinares,False,paraxítona
assinarás,False,oxítona
assinavas,False,paraxítona
assine,False,paraxítona
assinemos,False,paraxítona
assino,False,paraxítona
assiná,False,oxítona
assinável,False,paraxítona
assola,False,paraxítona
assoladas,False,paraxítona
assolados,False,paraxítona
assolamos,False,paraxítona
assolaras,False,paraxítona
assolares,False,paraxítona
assolarás,False,oxítona
assolavas,False,paraxítona
assole,False,paraxítona
assolemos,False,paraxítona
assolo,False,paraxítona
assolá,False,oxítona
assoma,False,paraxítona
assomadas,False,paraxítona
assomados,False,paraxítona
assomamos,False,paraxítona
assomaras,False,paraxítona
assomares,False,paraxítona
assomarás,False,oxítona
assomavas,False,paraxítona
assome,False,paraxítona
assomemos,False,paraxítona
assomo,False,paraxítona
assomá,False,oxítona
assuma,False,paraxítona
assumamos,False,paraxítona
assume,False,paraxítona
assumi,False,oxítona
assumidas,False,paraxítona
assumidos,False,paraxítona
assumimos,False,paraxítona
assumiras,False,paraxítona
assumires,False,paraxítona
assumirás,False,oxítona
assumo,False,paraxítona
assáramos,False,proparoxítona
assávamos,False,proparoxítona
astato,False,paraxítona
asteca,False,paraxítona
astuta,False,paraxítona
astuto,False,paraxítona
ata,False,paraxítona
atacada,False,paraxítona
atacado,False,paraxítona
atacamo,False,paraxítona
atacara,False,paraxítona
atacará,False,oxítona
atacava,False,paraxítona
atadura,False,paraxítona
atai,False,oxítona
atapeta,False,paraxítona
atapete,False,paraxítona
atapeto,False,paraxítona
atapetá,False,oxítona
ataquei,False,oxítona
ataremo,False,paraxítona
atazana,False,paraxítona
atazane,False,paraxítona
atazano,False,paraxítona
atazaná,False,oxítona
ate,False,paraxítona
atei,False,oxítona
atenuai,False,oxítona
atenuei,False,oxítona
atenuou,False,oxítona
ateremo,False,paraxítona
ateu,False,oxítona
aticemo,False,paraxítona
atinada,False,paraxítona
atinado,False,paraxítona
atinamo,False,paraxítona
atinara,False,paraxítona
atinará,False,oxítona
atinava,False,paraxítona
atinemo,False,paraxítona
atirada,False,paraxítona
atirado,False,paraxítona
atiramo,False,paraxítona
atirara,False,paraxítona
atirará,False,oxítona
atirava,False,paraxítona
atiremo,False,paraxítona
atitude,False,paraxítona
ativada,False,paraxítona
ativado,False,paraxítona
ativamo,False,paraxítona
ativara,False,paraxítona
ativará,False,oxítona
ativava,False,paraxítona
ativemo,False,paraxítona
ativera,False,paraxítona
atiçada,False,paraxítona
atiçado,False,paraxítona
atiçamo,False,paraxítona
atiçara,False,paraxítona
atiçará,False,oxítona
atiçava,False,paraxítona
atleta,False,paraxítona
atléticas,False,proparoxítona
atléticos,False,proparoxítona
ato,False,paraxítona
atolada,False,paraxítona
atolado,False,paraxítona
atolamo,False,paraxítona
atolara,False,paraxítona
atolará,False,oxítona
atolava,False,paraxítona
atolemo,False,paraxítona
atou,False,oxítona
atraca,False,paraxítona
atracadas,False,paraxítona
atracados,False,paraxítona
atracamos,False,paraxítona
atracaras,False,paraxítona
atracares,False,paraxítona
atracarás,False,oxítona
atracavas,False,paraxítona
atraco,False,paraxítona
atracá,False,oxítona
atrasa,False,paraxítona
atrasadas,False,paraxítona
atrasados,False,paraxítona
atrasamos,False,paraxítona
atrasaras,False,paraxítona
atrasares,False,paraxítona
atrasarás,False,oxítona
atrasavas,False,paraxítona
atrase,False,paraxítona
atrasemos,False,paraxítona
atraso,False,paraxítona
atrasá,False,oxítona
atrativas,False,paraxítona
atrativos,False,paraxítona
atratoras,False,paraxítona
atratores,False,paraxítona
atrela,False,paraxítona
atreladas,False,paraxítona
atrelados,False,paraxítona
atrelamos,False,paraxítona
atrelaras,False,paraxítona
atrelares,False,paraxítona
atrelarás,False,oxítona
atrelavas,False,paraxítona
atrele,False,paraxítona
atrelemos,False,paraxítona
atrelo,False,paraxítona
atrelá,False,oxítona
atreva,False,paraxítona
atrevamos,False,paraxítona
atreve,False,paraxítona
atrevemos,False,paraxítona
atreveras,False,paraxítona
atreveres,False,paraxítona
atreverás,False,oxítona
atrevi,False,oxítona
atrevidas,False,paraxítona
atrevidos,False,paraxítona
atrevo,False,paraxítona
atrevê,False,oxítona
